Date,Open,High,Low,Close,Volume,Adj Close
2008-11-04,466.28,482.76,466.28,481.64,5531290000,481.64
2008-11-03,464.25,467.81,460.50,463.84,4492280000,463.84
2008-10-31,458.19,471.98,454.65,464.19,6394350000,464.19
2008-10-30,454.36,463.06,447.58,458.62,6175830000,458.62
2008-10-29,455.91,468.52,444.43,449.32,7077800000,449.32
2008-10-28,411.90,456.75,411.24,456.57,7096950400,456.57
2008-10-27,422.43,432.83,410.29,411.90,5558050000,411.90
2008-10-24,432.81,433.02,413.45,423.52,6550050000,423.52
2008-10-23,431.86,444.77,415.25,439.08,7184180000,439.08
2008-10-22,455.25,455.25,420.66,430.30,6147980000,430.30
2008-10-21,467.92,470.87,455.58,456.77,5121830000,456.77
2008-10-20,450.55,470.50,450.55,470.50,5175640000,470.50
2008-10-17,451.20,469.97,440.00,448.99,6581780000,448.99
2008-10-16,435.51,453.92,414.24,453.00,7984500000,453.00
2008-10-15,472.65,472.65,432.03,434.44,6542330000,434.44
2008-10-14,478.80,495.10,461.77,474.19,8161990400,474.19
2008-10-13,434.38,477.89,434.38,475.51,7263369600,475.51
2008-10-10,428.56,445.84,397.34,427.45,11456230400,427.45
2008-10-09,469.84,477.84,431.62,432.19,8285670400,432.19
2008-10-08,469.54,485.56,461.79,467.79,8716329600,467.79
2008-10-07,503.08,509.54,473.32,473.61,7069209600,473.61
2008-10-06,520.67,520.67,480.69,502.78,7956020000,502.78
2008-10-03,529.11,546.61,520.76,521.38,6716120000,521.38
2008-10-02,545.35,545.35,526.83,528.49,6285640000,528.49
2008-10-01,543.72,548.43,534.41,545.60,5782130000,545.60
2008-09-30,518.59,546.04,518.59,543.49,6065000000,543.49
2008-09-29,562.82,562.82,515.52,515.52,7305060000,515.52
2008-09-26,558.61,566.86,551.13,565.12,5383610000,565.12
2008-09-25,549.29,566.68,549.29,560.90,5877640000,560.90
2008-09-24,549.34,553.85,545.33,548.29,4820360000,548.29
2008-09-23,557.71,564.09,548.19,549.13,5185730000,549.13
2008-09-22,578.60,578.60,556.54,557.51,5368130000,557.51
2008-09-19,556.40,583.55,556.40,577.91,9387169600,577.91
2008-09-18,532.32,557.98,522.90,554.02,10082689600,554.02
2008-09-17,557.46,557.46,531.32,532.03,9431870400,532.03
2008-09-16,546.47,560.13,537.78,559.09,9459830400,559.09
2008-09-15,577.44,577.44,549.44,549.44,8279510400,549.44
2008-09-12,577.22,579.89,570.63,577.71,6273260000,577.71
2008-09-11,570.30,579.42,562.02,578.88,6869249600,578.88
2008-09-10,570.55,577.35,568.13,571.73,6543440000,571.73
2008-09-09,587.17,589.19,568.98,568.98,7380630400,568.98
2008-09-08,577.70,590.25,576.98,587.10,7351340000,587.10
2008-09-05,568.98,574.68,563.28,573.49,5017080000,573.49
2008-09-04,587.42,587.42,571.03,571.42,5212500000,571.42
2008-09-03,589.26,591.54,584.62,589.28,5056980000,589.28
2008-09-02,593.47,601.50,587.57,589.66,4783560000,589.66
2008-08-29,597.22,597.93,590.75,590.83,3288120000,590.83
2008-08-28,591.87,599.84,591.87,599.84,3854280000,599.84
2008-08-27,586.42,592.48,584.94,590.55,3499610000,590.55
2008-08-26,584.96,588.61,582.56,586.50,3587570000,586.50
2008-08-25,595.73,595.73,583.86,584.92,3420600000,584.92
2008-08-22,588.77,596.97,588.77,596.70,3741070000,596.70
2008-08-21,585.77,590.61,582.60,588.89,4032590000,588.89
2008-08-20,584.33,588.62,581.15,587.65,4555030000,587.65
2008-08-19,588.74,588.74,582.49,583.96,4159760000,583.96
2008-08-18,598.85,599.49,587.98,589.81,3829290000,589.81
2008-08-15,596.95,600.72,595.68,598.88,4041820000,598.88
2008-08-14,591.54,600.66,589.40,596.51,4064000000,596.51
2008-08-13,596.37,597.55,588.97,593.47,4787600000,593.47
2008-08-12,604.28,604.28,594.77,596.76,4711290000,596.76
2008-08-11,599.91,608.81,598.76,604.47,5067310000,604.47
2008-08-08,586.60,602.17,584.64,601.05,4966810000,601.05
2008-08-07,596.07,596.07,585.49,586.52,5319380000,586.52
2008-08-06,596.10,598.43,590.91,597.45,4873420000,597.45
2008-08-05,582.07,596.26,581.78,596.26,1219310000,596.26
2008-08-04,579.06,584.30,576.86,578.67,4562280000,578.67
2008-08-01,585.69,586.28,578.85,582.09,4684870000,582.09
2008-07-31,590.99,592.61,583.17,583.91,5346050000,583.91
2008-07-30,583.35,592.94,583.35,592.80,5631330000,592.80
2008-07-29,569.28,582.18,569.28,582.16,5414240000,582.16
2008-07-28,580.53,581.25,568.26,568.35,4282960000,568.35
2008-07-25,579.30,583.39,577.24,580.53,4672560000,580.53
2008-07-24,592.55,592.55,578.66,579.09,6127980000,579.09
2008-07-23,590.06,596.38,588.20,593.02,6705830000,593.02
2008-07-22,577.33,589.02,574.18,588.69,6180230000,588.69
2008-07-21,581.13,584.45,577.20,579.31,4630640000,579.31
2008-07-18,578.88,581.15,575.81,580.57,5653280000,580.57
2008-07-17,572.01,580.99,571.04,580.01,7365209600,580.01
2008-07-16,555.59,571.43,555.24,571.29,6738630400,571.29
2008-07-15,561.17,565.06,549.59,555.99,7363640000,555.99
2008-07-14,567.90,573.87,560.26,561.84,5434860000,561.84
2008-07-11,571.83,575.10,561.16,566.81,6742200000,566.81
2008-07-10,570.15,575.38,566.02,573.81,5840430000,573.81
2008-07-09,582.50,584.40,569.80,569.91,5181000000,569.91
2008-07-08,573.33,583.01,570.37,582.75,6034110000,582.75
2008-07-07,578.13,582.60,568.11,573.76,5265420000,573.76
2008-07-03,576.06,581.47,572.49,578.13,3247590000,578.13
2008-07-02,584.17,587.50,575.28,575.37,5276090000,575.37
2008-07-01,579.43,584.36,573.00,583.95,5846290000,583.95
2008-06-30,579.53,585.23,578.08,581.09,5032330000,581.09
2008-06-27,583.32,585.96,577.27,579.62,6208260000,579.62
2008-06-26,598.22,598.22,583.38,583.38,5231280000,583.38
2008-06-25,597.61,607.75,597.61,601.45,4825640000,601.45
2008-06-24,596.85,602.72,592.27,597.61,4705050000,597.61
2008-06-23,597.99,599.44,595.55,597.28,4186370000,597.28
2008-06-20,608.04,608.04,595.92,597.13,5324900000,597.13
2008-06-19,606.73,611.26,603.48,608.81,4811670000,608.81
2008-06-18,613.25,613.25,605.60,607.34,4573570000,607.34
2008-06-17,618.40,621.11,613.54,613.86,3801960000,613.86
2008-06-16,618.40,620.52,614.89,618.06,3706940000,618.06
2008-06-13,611.22,618.89,610.54,618.86,4080420000,618.86
2008-06-12,608.66,616.46,606.55,610.39,4734240000,610.39
2008-06-11,618.21,618.21,608.56,608.66,4779980000,608.66
2008-06-10,617.98,623.04,614.69,618.99,4635070000,618.99
2008-06-09,619.26,623.44,614.49,619.36,4404570000,619.36
2008-06-06,637.17,637.17,618.68,619.26,4771660000,619.26
2008-06-05,627.18,639.23,627.18,639.15,4350790000,639.15
2008-06-04,626.53,631.42,624.43,627.00,4338640000,627.00
2008-06-03,632.21,634.84,624.46,627.42,4396380000,627.42
2008-06-02,638.70,638.70,628.34,631.94,3714320000,631.94
2008-05-30,638.83,642.01,638.22,639.15,3845630000,639.15
2008-05-29,634.17,642.85,633.26,638.80,3894440000,638.80
2008-05-28,633.79,635.27,628.81,634.38,3927240000,634.38
2008-05-27,628.62,634.30,627.50,633.03,3588860000,633.03
2008-05-23,636.05,636.05,628.10,628.79,3516380000,628.79
2008-05-22,635.41,639.41,635.17,637.11,3955960000,637.11
2008-05-21,645.80,647.83,634.35,635.32,4517990000,635.32
2008-05-20,651.90,651.90,643.58,645.53,3854320000,645.53
2008-05-19,652.02,658.72,650.85,653.10,3683970000,653.10
2008-05-16,652.41,652.97,647.98,652.15,3842590000,652.15
2008-05-15,645.97,652.68,644.85,652.38,3836480000,652.38
2008-05-14,644.88,651.13,644.88,646.03,3979370000,646.03
2008-05-13,645.35,646.18,641.30,643.31,4018590000,643.31
2008-05-12,639.85,645.98,638.58,644.89,3370630000,644.89
2008-05-09,642.60,642.60,637.37,639.20,3518620000,639.20
2008-05-08,642.49,646.01,640.17,643.93,3827550000,643.93
2008-05-07,653.12,654.29,641.06,641.79,4075860000,641.79
2008-05-06,649.24,655.10,644.86,653.49,3924100000,653.49
2008-05-05,654.63,654.63,649.06,650.39,3410090000,650.39
2008-05-02,652.01,657.63,650.09,653.47,3953030000,653.47
2008-05-01,641.33,652.53,640.11,652.01,4448780000,652.01
2008-04-30,643.21,650.21,640.30,641.00,4508890000,641.00
2008-04-29,643.72,645.56,640.82,643.00,3815320000,643.00
2008-04-28,644.91,647.03,643.20,643.93,3607000000,643.93
2008-04-25,642.29,646.01,637.45,644.85,3891150000,644.85
2008-04-24,638.20,647.57,635.26,643.23,4461660000,643.23
2008-04-23,636.82,641.14,634.23,637.75,4103610000,637.75
2008-04-22,639.38,639.38,632.89,635.57,3821900000,635.57
2008-04-21,639.26,641.05,635.90,640.14,3420570000,640.14
2008-04-18,630.06,643.13,630.06,640.60,4222380000,640.60
2008-04-17,626.62,629.77,624.42,628.40,3713880000,628.40
2008-04-16,616.33,627.82,616.33,627.39,4260370000,627.39
2008-04-15,613.63,616.00,610.45,614.95,3581230000,614.95
2008-04-14,614.16,614.86,610.72,611.69,3565020000,611.69
2008-04-11,627.68,627.68,613.80,614.59,3723790000,614.59
2008-04-10,626.39,632.60,624.73,628.87,3686150000,628.87
2008-04-09,630.39,631.57,623.73,625.85,3556670000,625.85
2008-04-08,632.82,632.82,628.32,630.48,3602500000,630.48
2008-04-07,635.03,640.36,632.72,634.17,3747780000,634.17
2008-04-04,633.70,637.42,629.43,632.84,3703100000,632.84
2008-04-03,632.15,636.53,628.94,633.52,3920100000,633.52
2008-04-02,635.36,638.57,630.52,633.36,4320440000,633.36
2008-04-01,615.63,635.52,615.63,635.47,4745120000,635.47
2008-03-31,610.61,617.28,609.61,613.71,4188990000,613.71
2008-03-28,615.44,619.30,609.37,610.31,3686980000,610.31
2008-03-27,621.22,623.51,614.45,614.73,4037930000,614.73
2008-03-26,627.71,627.71,619.95,621.99,4055670000,621.99
2008-03-25,627.69,629.86,623.25,627.96,4145120000,627.96
2008-03-24,620.88,632.94,620.88,628.39,4499000000,628.39
2008-03-20,604.88,621.18,604.35,620.38,6145220000,620.38
2008-03-19,618.80,622.42,604.12,604.19,1203830000,604.19
2008-03-18,593.72,618.64,593.72,618.64,5335630000,618.64
2008-03-17,592.91,598.43,583.64,593.48,5683010000,593.48
2008-03-14,608.38,610.82,589.81,595.50,5153780000,595.50
2008-03-13,604.42,611.37,594.00,608.19,5073360000,608.19
2008-03-12,611.15,617.19,605.59,606.16,4414280000,606.16
2008-03-11,589.45,610.95,589.45,610.95,5109080000,610.95
2008-03-10,596.76,598.61,588.87,589.15,4261240000,589.15
2008-03-07,600.03,605.91,592.08,596.79,4565410000,596.79
2008-03-06,613.21,613.21,600.86,601.48,4323460000,601.48
2008-03-05,611.70,618.59,607.87,613.73,4277710000,613.73
2008-03-04,612.35,612.94,602.54,611.15,4757180000,611.15
2008-03-03,613.57,614.98,608.56,613.24,4117570000,613.24
2008-02-29,628.15,628.15,611.46,613.62,4426730000,613.62
2008-02-28,634.76,634.76,628.14,630.06,3938580000,630.06
2008-02-27,633.75,638.27,630.82,635.56,3904700000,635.56
2008-02-26,630.58,637.63,626.68,634.78,4096060000,634.78
2008-02-25,622.86,631.75,620.19,630.58,3866350000,630.58
2008-02-22,619.78,623.89,611.57,623.21,3572660000,623.21
2008-02-21,627.54,629.49,617.16,618.97,3696660000,618.97
2008-02-20,621.94,627.89,616.23,625.92,3870520000,625.92
2008-02-19,627.05,631.53,620.27,621.99,3613550000,621.99
2008-02-15,622.57,623.98,619.09,623.85,3583300000,623.85
2008-02-14,631.62,631.93,622.43,623.12,3644760000,623.12
2008-02-13,624.91,632.71,624.19,631.51,3856420000,631.51
2008-02-12,618.34,628.32,618.34,622.86,4044640000,622.86
2008-02-11,615.06,618.70,609.46,617.69,3593140000,617.69
2008-02-08,618.30,619.03,609.94,614.55,3768490000,614.55
2008-02-07,612.89,623.08,610.02,618.18,4589160000,618.18
2008-02-06,619.85,625.21,613.20,614.23,4008120000,614.23
2008-02-05,638.17,638.17,618.66,618.66,4315740000,618.66
2008-02-04,646.29,646.29,637.80,638.43,3495780000,638.43
2008-02-01,641.64,647.93,639.08,646.30,4650770000,646.30
2008-01-31,630.55,645.57,622.29,643.06,4970290000,643.06
2008-01-30,634.94,645.89,630.60,632.36,4742760000,632.36
2008-01-29,632.93,636.21,629.79,634.96,4232960000,634.96
2008-01-28,621.59,631.83,617.55,631.74,4100930000,631.74
2008-01-25,635.91,639.70,620.30,621.53,4882250000,621.53
2008-01-24,627.22,633.37,624.02,632.68,5735300000,632.68
2008-01-23,612.79,626.98,594.78,626.50,3241680000,626.50
2008-01-22,614.63,618.50,595.49,612.82,6544690000,612.82
2008-01-18,625.60,632.43,615.23,620.43,6004840000,620.43
2008-01-17,643.67,644.98,623.36,625.13,5303130000,625.13
2008-01-16,644.67,651.08,638.89,642.77,5440620000,642.77
2008-01-15,661.57,661.57,647.01,647.35,4601640000,647.35
2008-01-14,657.30,664.22,657.30,663.48,3682090000,663.48
2008-01-11,665.38,665.38,653.05,656.03,4495840000,656.03
2008-01-10,659.97,669.40,655.16,665.64,5170490000,665.64
2008-01-09,651.03,661.26,647.83,661.08,5351030000,661.08
2008-01-08,662.63,669.33,649.77,651.02,4705390000,651.02
2008-01-07,661.99,666.68,657.39,662.94,4221260000,662.94
2008-01-04,674.41,674.41,660.34,660.73,4166000000,660.73
2008-01-03,676.00,680.41,674.39,676.12,3429500000,676.12
2008-01-02,685.47,687.47,673.33,675.95,3452650000,675.95
2007-12-31,689.40,689.43,684.46,685.65,2440880000,685.65
2007-12-28,691.86,695.46,687.47,691.31,2420510000,691.31
2007-12-27,698.54,698.54,689.80,690.14,2365770000,690.14
2007-12-26,698.23,700.24,695.44,699.84,2010500000,699.84
2007-12-24,693.69,699.49,693.69,698.84,1267420000,698.84
2007-12-21,683.99,694.50,683.99,693.57,4508590000,693.57
2007-12-20,681.67,684.00,677.38,682.72,3526890000,682.72
2007-12-19,680.86,685.55,676.64,679.89,3401300000,679.89
2007-12-18,677.46,683.69,671.92,681.05,3723690000,681.05
2007-12-17,685.69,685.69,677.04,677.46,3569030000,677.46
2007-12-14,695.72,695.99,687.19,687.38,3401050000,687.38
2007-12-13,693.70,697.19,687.51,696.56,3635170000,696.56
2007-12-12,696.21,706.81,686.18,694.94,4482120000,694.94
2007-12-11,706.72,711.41,690.10,691.11,4080180000,691.11
2007-12-10,701.42,707.64,701.42,706.34,2911760000,706.34
2007-12-07,703.44,703.91,700.28,701.18,3177710000,701.18
2007-12-06,692.55,702.97,691.45,702.62,3568570000,702.62
2007-12-05,683.09,693.56,683.09,692.85,3663660000,692.85
2007-12-04,686.49,686.49,681.78,682.18,3343620000,682.18
2007-12-03,691.23,691.37,685.63,687.00,3323250000,687.00
2007-11-30,688.63,695.80,686.78,692.03,4422200000,692.03
2007-11-29,685.66,689.26,681.72,687.59,3524730000,687.59
2007-11-28,670.61,688.13,670.61,686.42,4508020000,686.42
2007-11-27,659.24,668.77,657.91,668.08,4320720000,668.08
2007-11-26,673.84,675.90,657.14,657.79,3706470000,657.79
2007-11-23,663.36,673.71,663.36,673.71,1612720000,673.71
2007-11-21,671.19,671.88,662.18,662.89,4076230000,662.89
2007-11-20,669.86,679.38,664.97,674.01,4875150000,674.01
2007-11-19,679.53,679.53,667.69,669.17,4119650000,669.17
2007-11-16,677.64,682.53,673.76,680.61,4168870000,680.61
2007-11-15,684.01,686.91,673.04,676.59,3941010000,676.59
2007-11-14,692.26,695.65,683.28,685.76,4031470000,685.76
2007-11-13,671.85,691.10,671.85,690.77,4141310000,690.77
2007-11-12,675.61,682.14,669.98,670.37,4192520000,670.37
2007-11-09,682.18,685.33,673.78,675.68,4587050000,675.68
2007-11-08,688.26,691.07,675.03,686.13,5439720000,686.13
2007-11-07,707.30,707.30,688.25,688.73,4353160000,688.73
2007-11-06,703.85,710.26,701.03,709.91,3879160000,709.91
2007-11-05,702.73,705.78,696.31,701.71,3819330000,701.71
2007-11-02,706.78,707.45,696.88,704.95,4285990000,704.95
2007-11-01,722.12,722.12,704.38,705.46,4241470000,705.46
2007-10-31,717.03,725.96,715.45,724.40,3953070000,724.40
2007-10-30,719.85,719.85,715.64,716.52,3212520000,716.52
2007-10-29,718.14,722.27,718.14,720.74,3124480000,720.74
2007-10-26,711.59,717.36,710.44,717.18,3612120000,717.18
2007-10-25,707.99,710.54,700.45,706.62,4183960000,706.62
2007-10-24,707.83,708.63,695.76,707.86,4003300000,707.86
2007-10-23,704.82,709.18,701.88,708.86,3309120000,708.86
2007-10-22,698.60,703.76,695.65,702.63,3471830000,702.63
2007-10-19,718.47,718.47,700.01,700.31,4160970000,700.31
2007-10-18,718.89,719.37,715.07,718.31,3203210000,718.31
2007-10-17,720.76,723.24,712.65,719.70,3638070000,719.70
2007-10-16,721.67,721.67,716.68,717.81,3234560000,717.81
2007-10-15,727.65,728.82,718.35,722.09,3139290000,722.09
2007-10-12,725.40,728.24,724.40,727.77,2788690000,727.77
2007-10-11,729.18,734.51,721.16,724.90,3911260000,724.90
2007-10-10,729.81,729.81,724.97,728.03,3044760000,728.03
2007-10-09,724.56,729.93,723.76,729.79,2932040000,729.79
2007-10-08,725.29,725.29,722.31,724.10,2040650000,724.10
2007-10-05,721.00,727.98,721.00,725.83,2919030000,725.83
2007-10-04,719.86,721.32,718.89,720.59,2690430000,720.59
2007-10-03,722.93,722.93,718.32,719.73,3065320000,719.73
2007-10-02,723.72,724.41,721.11,723.53,3101910000,723.53
2007-10-01,714.76,724.90,714.57,723.78,3281990000,723.78
2007-09-28,716.16,717.01,712.29,714.49,2925350000,714.49
2007-09-27,714.98,716.88,713.98,716.46,2872180000,716.46
2007-09-26,711.25,716.07,711.13,714.06,3237390000,714.06
2007-09-25,709.59,711.14,705.89,710.52,3187770000,710.52
2007-09-24,713.82,715.95,709.59,710.14,3131310000,710.14
2007-09-21,710.47,715.84,710.47,713.35,3679460000,713.35
2007-09-20,712.52,713.70,708.78,709.81,2957700000,709.81
2007-09-19,710.70,717.59,710.70,713.53,3846750000,713.53
2007-09-18,691.40,710.17,691.40,710.08,3708940000,710.08
2007-09-17,693.84,693.84,689.05,691.12,2598390000,691.12
2007-09-14,694.30,695.34,689.88,694.38,2641740000,694.38
2007-09-13,689.10,697.40,689.10,695.00,2877080000,695.00
2007-09-12,687.43,691.94,685.41,688.42,2885720000,688.42
2007-09-11,678.63,688.34,678.63,687.65,3015330000,687.65
2007-09-10,678.86,682.53,672.22,678.04,2835720000,678.04
2007-09-07,687.23,687.23,675.60,677.74,000,677.74
2007-09-06,686.95,690.31,684.58,688.91,2459590000,688.91
2007-09-05,693.17,693.17,683.88,686.63,2991600000,686.63
2007-09-04,687.31,697.49,686.44,694.23,2766600000,694.23
2007-08-31,682.03,690.98,682.03,687.47,2731610000,687.47
2007-08-30,681.30,685.31,677.08,680.46,2582960000,680.46
2007-08-29,669.64,683.18,669.64,683.02,2824070000,683.02
2007-08-28,683.80,683.80,668.81,668.99,3078090000,668.99
2007-08-27,688.88,688.88,684.18,684.74,2406180000,684.74
2007-08-24,681.64,689.63,680.92,689.47,2541400000,689.47
2007-08-23,681.78,685.04,677.67,681.84,3084390000,681.84
2007-08-22,675.40,681.57,675.21,681.28,3309120000,681.28
2007-08-21,673.63,678.40,670.87,673.85,3012150000,673.85
2007-08-20,674.67,676.98,667.02,674.12,3321340000,674.12
2007-08-17,660.26,676.35,660.26,674.53,3570040000,674.53
2007-08-16,654.42,660.66,640.50,658.30,6509300000,658.30
2007-08-15,663.48,671.30,654.43,655.83,4290930000,655.83
2007-08-14,675.39,676.38,663.53,663.96,3814630000,663.96
2007-08-13,676.67,680.91,673.63,674.51,3696280000,674.51
2007-08-10,674.34,679.53,665.67,675.62,5345780000,675.62
2007-08-09,694.45,694.45,676.02,676.02,5889600000,676.02
2007-08-08,689.02,700.09,688.73,698.14,5499560000,698.14
2007-08-07,682.50,691.15,678.26,687.82,4909390000,687.82
2007-08-06,668.51,683.66,665.49,683.66,5067200000,683.66
2007-08-03,684.33,685.00,667.19,667.42,4272110000,667.42
2007-08-02,681.57,686.50,679.10,684.51,4368850000,684.51
2007-08-01,675.41,683.38,669.60,681.85,5256780000,681.85
2007-07-31,685.98,691.14,675.26,675.75,4524520000,675.75
2007-07-30,679.25,687.16,676.32,685.09,4128780000,685.09
2007-07-27,690.02,692.29,679.14,679.14,4784650000,679.14
2007-07-26,705.24,705.24,682.17,689.84,4472550000,689.84
2007-07-25,702.46,707.84,699.03,705.94,4283200000,705.94
2007-07-24,712.84,712.84,700.12,701.20,4115830000,701.20
2007-07-23,709.90,717.02,709.90,714.76,3102700000,714.76
2007-07-20,718.11,718.11,707.56,709.92,3745780000,709.92
2007-07-19,714.89,719.37,714.89,718.11,3251450000,718.11
2007-07-18,717.10,717.10,708.92,714.92,3609220000,714.92
2007-07-17,717.01,720.26,716.45,717.22,3007140000,717.22
2007-07-16,717.17,719.59,715.29,717.01,2704110000,717.01
2007-07-13,714.74,718.45,714.07,717.17,2801120000,717.17
2007-07-12,700.60,714.98,700.60,714.74,3489600000,714.74
2007-07-11,695.71,700.86,694.54,700.60,3082920000,700.60
2007-07-10,705.58,705.58,696.05,696.21,3244280000,696.21
2007-07-09,704.50,706.61,703.30,705.58,2715330000,705.58
2007-07-06,702.52,705.35,700.72,704.50,2441520000,704.50
2007-07-05,702.93,703.39,699.29,702.82,2622950000,702.82
2007-07-03,699.28,703.24,699.28,702.93,1560790000,702.93
2007-07-02,693.81,699.55,693.81,699.49,2644990000,699.49
2007-06-29,693.85,699.15,687.83,692.77,3165410000,692.77
2007-06-28,693.94,697.94,692.40,693.86,3006710000,693.86
2007-06-27,687.68,694.13,683.56,693.94,3398150000,693.94
2007-06-26,689.69,694.39,686.51,687.78,3398530000,687.78
2007-06-25,690.77,697.40,687.35,689.72,3287250000,689.72
2007-06-22,700.78,700.78,690.18,690.77,4284320000,690.77
2007-06-21,696.51,701.12,693.29,700.78,3161110000,700.78
2007-06-20,705.79,707.76,696.48,696.78,3286900000,696.78
2007-06-19,704.18,707.13,702.44,705.79,2873590000,705.79
2007-06-18,704.53,705.93,703.35,704.18,2480240000,704.18
2007-06-15,699.82,706.93,699.82,704.53,3406030000,704.53
2007-06-14,696.03,701.15,695.83,699.82,2813630000,699.82
2007-06-13,685.98,696.13,685.98,696.06,3077930000,696.06
2007-06-12,693.73,694.78,686.14,686.16,3056200000,686.16
2007-06-11,693.09,696.89,691.33,693.73,2525280000,693.73
2007-06-08,685.33,693.29,684.25,693.11,2993460000,693.11
2007-06-07,696.56,696.56,685.03,685.33,3538470000,685.33
2007-06-06,702.13,702.13,694.85,696.57,2964190000,696.57
2007-06-05,705.53,705.53,699.72,702.28,2939450000,702.28
2007-06-04,704.70,706.26,702.59,705.57,2738930000,705.57
2007-06-01,702.43,706.62,702.43,704.71,2927020000,704.71
2007-05-31,702.97,705.04,701.60,702.43,3335530000,702.43
2007-05-30,697.39,702.99,693.88,702.99,2980210000,702.99
2007-05-29,697.15,699.43,694.86,697.70,2571790000,697.70
2007-05-25,693.47,697.86,693.47,697.27,2316250000,697.27
2007-05-24,698.90,702.65,692.29,693.47,3365530000,693.47
2007-05-23,699.11,703.33,698.76,699.01,3084260000,699.01
2007-05-22,699.91,701.83,698.74,699.12,2860500000,699.12
2007-05-21,699.80,702.39,699.03,699.91,3465360000,699.91
2007-05-18,695.16,699.80,695.16,699.80,2959050000,699.80
2007-05-17,695.85,697.16,693.87,695.16,2868640000,695.16
2007-05-16,688.90,696.01,688.90,695.95,2915350000,695.95
2007-05-15,689.31,695.07,688.79,689.18,3071020000,689.18
2007-05-14,690.04,692.30,686.83,689.31,2776130000,689.31
2007-05-11,683.73,690.31,683.73,690.04,2720780000,690.04
2007-05-10,693.25,693.25,683.68,683.73,3031240000,683.73
2007-05-09,691.83,694.05,689.44,693.43,2935550000,693.43
2007-05-08,692.71,692.71,688.82,692.05,2795720000,692.05
2007-05-07,690.93,693.21,690.93,692.79,2545090000,692.79
2007-05-04,689.38,692.46,689.03,690.95,2761930000,690.95
2007-05-03,686.15,689.96,686.15,689.40,3007970000,689.40
2007-05-02,683.10,688.18,683.10,686.42,3189800000,686.42
2007-05-01,680.65,683.58,679.13,683.22,3400350000,683.22
2007-04-30,684.42,686.80,680.57,680.65,3093420000,680.65
2007-04-27,683.66,685.87,681.97,684.42,2732810000,684.42
2007-04-26,684.36,685.38,682.32,683.66,3211800000,683.66
2007-04-25,677.06,685.02,677.06,684.37,3252590000,684.37
2007-04-24,677.59,678.75,674.40,677.16,3119750000,677.16
2007-04-23,680.82,681.26,677.56,677.59,2575020000,677.59
2007-04-20,673.96,681.09,673.96,680.82,3329940000,680.82
2007-04-19,674.08,675.43,671.04,673.99,2913610000,673.99
2007-04-18,673.56,675.93,671.50,674.10,2971330000,674.10
2007-04-17,672.01,674.96,671.23,673.56,2920570000,673.56
2007-04-16,665.35,672.46,665.35,671.97,2870140000,671.97
2007-04-13,662.38,665.57,661.22,665.35,2690020000,665.35
2007-04-12,658.13,662.51,656.18,662.38,2770570000,662.38
2007-04-11,662.00,662.11,656.78,658.13,2950190000,658.13
2007-04-10,660.13,662.25,659.75,662.08,2510110000,662.08
2007-04-09,659.73,661.86,659.71,660.13,2349410000,660.13
2007-04-05,657.47,660.38,656.14,659.73,2357230000,659.73
2007-04-04,656.66,658.19,655.51,657.77,2616320000,657.77
2007-04-03,650.47,658.06,650.47,656.66,2921760000,656.66
2007-04-02,649.87,651.55,647.12,650.65,2875880000,650.65
2007-03-30,650.92,653.41,643.98,649.89,2903960000,649.89
2007-03-29,647.85,652.16,646.56,650.93,2854710000,650.93
2007-03-28,652.97,652.97,646.31,647.87,3000440000,647.87
2007-03-27,656.92,656.92,652.08,653.07,2673040000,653.07
2007-03-26,655.98,656.94,650.41,656.92,2754660000,656.92
2007-03-23,656.07,657.49,654.68,655.98,2619020000,655.98
2007-03-22,655.51,657.64,653.49,656.07,3129970000,656.07
2007-03-21,644.70,657.00,644.26,655.51,3184770000,655.51
2007-03-20,640.69,645.00,639.97,644.71,2795940000,644.71
2007-03-19,633.94,640.97,633.94,640.69,2777180000,640.69
2007-03-16,636.74,638.85,632.41,633.94,3393640000,633.94
2007-03-15,635.12,638.65,633.62,636.74,2821900000,636.74
2007-03-14,631.12,635.51,624.81,635.15,3758350000,635.15
2007-03-13,643.97,643.97,630.94,631.17,3485570000,631.17
2007-03-12,642.40,645.49,640.31,644.19,2664000000,644.19
2007-03-09,642.28,646.08,639.86,642.42,2623050000,642.42
2007-03-08,638.15,644.90,638.15,642.28,3014850000,642.28
2007-03-07,639.80,642.48,637.77,638.16,3141350000,638.16
2007-03-06,630.43,640.93,630.43,639.96,3358160000,639.96
2007-03-05,635.27,638.69,630.29,630.47,3480520000,630.47
2007-03-02,642.05,642.24,634.68,635.28,3312260000,635.28
2007-03-01,643.74,644.76,632.63,642.05,3874910000,642.05
2007-02-28,639.44,648.31,639.44,643.74,3925250000,643.74
2007-02-27,663.35,663.35,634.80,639.71,4065230000,639.71
2007-02-26,663.91,666.59,661.96,663.38,2822170000,663.38
2007-02-23,667.10,667.10,663.02,664.01,2579950000,664.01
2007-02-22,668.14,669.65,664.77,667.22,1950770000,667.22
2007-02-21,670.02,670.02,666.13,668.40,2606980000,668.40
2007-02-20,668.84,670.53,665.69,670.05,2337860000,670.05
2007-02-16,669.71,669.71,667.25,668.84,2399450000,668.84
2007-02-15,670.10,670.58,668.66,669.73,2490920000,669.73
2007-02-14,665.67,671.47,665.67,670.21,2699290000,670.21
